intervalo ociosa maquina laboratorio
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
9661 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
34231 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
5821 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
720 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2490 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
5250 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1800 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2220 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
17251 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
38492 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
5790 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3030 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
690 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2580 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
601 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
8370 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
56223 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
9601 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
930 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
30 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1500 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
8670 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
56733 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3210 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
7051 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1170 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
27211 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
7591 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
7410 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
48182 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
601 FALSE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
91073 TRUE lcc2-36_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
9985 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
296022 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
90578 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
6180 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
4109 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
92121 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3480 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1080 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
4980 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
60 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
660 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
30 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3810 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
840 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
60 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1590 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
11283 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1231 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
7080 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
21059 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
23939 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
9719 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
690 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
6900 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3900 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1740 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
161179 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
34017 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
16859 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
690 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
42567 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
750 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
7290 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2280 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
60 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3719 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
7800 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3660 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
100905 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
5340 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
35611 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
19080 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
20010 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
30 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1290 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2070 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2701 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
930 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
4890 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2310 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
60 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2250 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
31890 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
601 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1320 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
7410 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
14400 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2670 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1620 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
90 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1140 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
660 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1830 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1920 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1110 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
810 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
120 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
8671 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
900 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
420 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
10590 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
900 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
25650 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
810 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
5101 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
150 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
300 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
630 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3120 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
6390 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
960 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1740 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2160 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
810 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
810 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
6720 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
5790 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2130 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
810 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
120 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
2190 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
6061 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
150 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
28980 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
780 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
660 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1740 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1260 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3151 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
5520 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
840 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3810 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
4560 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
450 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
1080 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
300 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
4290 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
600 FALSE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
3870 TRUE lcc2-37_1.lcc2.ufcg.edu.br@xmpp.ourgrid.org peer-lcc2@xmpp.ourgrid.org
